7713;8;42;28;sea;false;ocean;0
7714;63;13;10;sea;false;ocean;0
7715;22;19;42;sea;false;ocean;0
7716;28;28;34;sea;false;ocean;0
7717;5;55;32;sea;false;ocean;0
7718;66;13;20;sea;false;ocean;0
7719;42;11;35;sea;false;ocean;0
7720;55;31;6;sea;false;ocean;0
7721;0;18;0;sea;false;ocean;0
7722;37;57;0;sea;false;ocean;0
7723;35;16;14;sea;false;ocean;0
7724;56;0;42;sea;false;ocean;0
7725;24;9;45;sea;false;ocean;0
7726;25;22;28;sea;false;ocean;0
7727;13;26;15;sea;false;ocean;0
7728;11;6;61;sea;false;ocean;0
7729;29;19;48;sea;false;ocean;0
7730;10;42;25;sea;true;ocean;0
7731;23;40;24;sea;false;ocean;0
7732;20;38;17;sea;false;ocean;0
7733;3;35;12;sea;false;ocean;0
7734;58;21;4;sea;false;ocean;0
7735;89;4;4;sea;false;ocean;0
7736;10;3;64;sea;false;ocean;0
7737;19;30;34;sea;false;ocean;0
7738;45;35;4;sea;false;ocean;0
7739;5;10;70;sea;true;ocean;0
7740;25;23;37;sea;false;ocean;0
7741;35;21;40;sea;false;ocean;0
7742;35;16;9;sea;false;ocean;0
7743;58;7;18;sea;false;ocean;0
7744;19;13;9;sea;false;ocean;0
7745;7;34;32;sea;true;ocean;0
7746;8;59;13;sea;false;ocean;0
7747;66;13;17;sea;false;ocean;0
7748;47;5;27;sea;false;ocean;0
7749;32;12;20;sea;false;ocean;0
7750;48;33;15;sea;false;ocean;0
7751;8;20;55;sea;false;ocean;0
7752;7;7;16;sea;false;ocean;0
7753;7;8;1;sea;false;ocean;0
7754;10;23;28;sea;false;ocean;0
7755;22;34;2;sea;false;ocean;0
7756;13;47;15;sea;true;ocean;0
7757;24;32;8;sea;false;ocean;0
7758;8;36;49;sea;true;ocean;0
7759;20;4;49;sea;false;ocean;0
7760;7;5;80;sea;true;ocean;0
7761;37;14;36;sea;false;ocean;0
7762;14;49;33;sea;false;ocean;0
7763;42;25;28;sea;false;ocean;0
7764;1;49;36;sea;false;ocean;0
7765;20;16;7;sea;true;ocean;0
7766;45;14;23;sea;false;ocean;0
7767;10;0;38;sea;false;ocean;0
7768;16;28;12;sea;false;ocean;0
7769;14;25;32;sea;false;ocean;0
7770;6;4;71;sea;false;ocean;0
7771;9;35;27;sea;false;ocean;0
7772;24;17;22;sea;false;ocean;0
7773;15;16;42;sea;false;ocean;0
7774;30;2;10;sea;false;ocean;0
7775;46;22;25;sea;true;ocean;0
7776;21;12;8;sea;false;ocean;0
7777;19;53;20;sea;false;ocean;0
7778;13;12;54;sea;false;ocean;0
7779;65;13;6;sea;true;ocean;0
7780;15;40;15;sea;false;ocean;0
7781;1;34;32;sea;false;ocean;0
7782;29;11;22;sea;true;ocean;0
7783;27;13;4;sea;false;ocean;0
7784;18;25;31;sea;false;ocean;0
7785;17;38;30;sea;false;ocean;0
7786;5;10;11;sea;false;ocean;0
7787;4;59;27;sea;false;ocean;0
7788;0;16;69;sea;true;ocean;0
7789;49;9;20;sea;false;ocean;0
7790;74;10;7;sea;false;ocean;0
7791;6;49;4;sea;false;ocean;0
7792;16;48;8;sea;false;ocean;0
7793;13;12;70;sea;false;ocean;0
7794;23;4;4;sea;false;ocean;0
7795;13;10;1;sea;false;ocean;0
7796;25;27;10;sea;false;ocean;0
7797;16;5;75;sea;false;ocean;0
7798;1;8;17;sea;false;ocean;0
7799;2;34;46;sea;false;ocean;0
7800;12;27;46;sea;false;ocean;0
7801;8;12;22;sea;true;ocean;0
7802;1;66;0;sea;false;ocean;0
7803;21;40;15;sea;false;ocean;0
7804;36;10;38;sea;false;ocean;0
7805;7;50;14;sea;false;ocean;0
7806;29;50;7;sea;false;ocean;0
7807;60;16;18;sea;false;ocean;0
7808;13;53;13;sea;false;ocean;0
7809;4;4;88;sea;false;ocean;0
7810;15;23;6;sea;false;ocean;0
7811;60;31;1;sea;false;ocean;0
7812;2;37;40;sea;true;ocean;0
7813;34;51;9;sea;false;ocean;0
7814;21;36;14;sea;false;ocean;0
7815;8;48;43;sea;false;ocean;0
7816;23;27;43;sea;false;ocean;0
7817;17;1;6;sea;false;ocean;0
7818;10;50;31;sea;false;ocean;0
7819;5;71;8;sea;false;ocean;0
7820;19;21;26;sea;false;ocean;0
7821;53;34;1;sea;false;ocean;0
7822;66;24;3;sea;false;ocean;0
7823;12;12;23;sea;false;ocean;0
7824;21;5;21;sea;false;ocean;0
7825;16;17;0;sea;false;ocean;0
7826;28;13;18;sea;true;ocean;0
7827;58;28;3;sea;false;ocean;0
7828;51;3;45;sea;false;ocean;0
7829;18;25;56;sea;true;ocean;0
7830;17;18;51;sea;false;ocean;0
7831;3;20;44;sea;false;ocean;0
7832;9;60;15;sea;false;ocean;0
7833;13;19;61;sea;false;ocean;0
7834;21;57;21;sea;false;ocean;0
7835;32;46;14;sea;false;ocean;0
7836;27;9;20;sea;false;ocean;0
7837;8;3;49;sea;false;ocean;0
7838;16;46;3;sea;false;ocean;0
7839;47;16;18;sea;false;ocean;0
7840;4;6;3;sea;false;ocean;0
7841;1;45;25;sea;false;ocean;0
7842;11;15;3;sea;false;ocean;0
7843;20;5;61;sea;false;ocean;0
7844;0;36;31;sea;false;ocean;0
7845;19;48;18;sea;false;ocean;0
7846;19;5;53;sea;false;ocean;0
7847;12;33;53;sea;false;ocean;0
7848;1;45;7;sea;true;ocean;0
7849;34;31;25;sea;false;ocean;0
7850;41;27;5;sea;false;ocean;0
7851;58;13;6;sea;false;ocean;0
7852;68;6;10;sea;false;ocean;0
7853;20;5;67;sea;false;ocean;0
7854;5;9;6;sea;false;ocean;0
7855;7;15;54;sea;false;ocean;0
7856;33;23;39;sea;false;ocean;0
7857;25;7;65;sea;false;ocean;0
7858;18;54;12;sea;false;ocean;0
7859;34;13;45;sea;false;ocean;0
7860;31;22;21;sea;false;ocean;0
7861;21;9;1;sea;false;ocean;0
7862;12;5;53;sea;false;ocean;0
7863;65;18;6;sea;false;ocean;0
7864;5;13;13;sea;false;ocean;0
7865;0;5;59;sea;false;ocean;0
7866;14;78;2;sea;false;ocean;0
7867;25;60;4;land;false;asteroid;3
7868;18;61;9;sea;false;ocean;0
7869;13;49;5;sea;false;ocean;0
7870;23;1;38;sea;false;ocean;0
7871;1;23;23;sea;false;ocean;0
7872;21;63;11;sea;false;ocean;0
7873;23;33;4;sea;false;ocean;0
7874;9;20;36;sea;false;ocean;0
7875;30;17;47;sea;false;ocean;0
7876;20;24;14;sea;false;ocean;0
7877;24;7;27;sea;false;ocean;0
7878;1;2;5;sea;false;ocean;0
7879;30;16;44;sea;false;ocean;0
7880;35;14;49;sea;false;ocean;0
7881;6;14;58;sea;false;ocean;0
7882;18;47;19;sea;false;ocean;0
7883;40;29;23;sea;false;ocean;0
7884;32;1;38;sea;false;ocean;0
7885;10;4;30;sea;false;ocean;0
7886;38;39;7;sea;false;ocean;0
7887;4;53;37;sea;false;ocean;0
7888;37;16;5;sea;false;ocean;0
7889;2;40;36;sea;false;ocean;0
7890;63;5;24;sea;true;ocean;0
7891;20;4;52;sea;false;ocean;0
7892;8;21;38;sea;false;ocean;0
7893;0;90;0;sea;false;ocean;0
7894;6;69;14;sea;false;ocean;0
7895;66;12;21;sea;false;ocean;0
7896;15;23;26;sea;false;ocean;0
7897;39;7;11;sea;false;ocean;0
7898;24;43;20;sea;false;ocean;0
7899;41;47;0;sea;false;ocean;0
7900;12;7;35;sea;false;ocean;0
7901;15;36;45;sea;false;ocean;0
7902;14;23;55;sea;false;ocean;0
7903;4;64;2;sea;false;ocean;0
7904;0;22;59;sea;false;ocean;0
7905;8;4;80;sea;false;ocean;0
7906;9;50;10;sea;false;ocean;0
7907;7;29;30;sea;false;ocean;0
7908;10;18;56;sea;false;ocean;0
7909;34;6;36;sea;false;ocean;0
7910;33;35;10;sea;false;ocean;0
7911;23;8;66;sea;false;ocean;0
7912;33;6;29;sea;false;ocean;0
7913;14;16;25;sea;false;ocean;0
7914;5;0;69;sea;false;ocean;0
7915;14;6;15;sea;false;ocean;0
7916;0;23;15;sea;false;ocean;0
7917;8;4;50;sea;false;ocean;0
7918;13;8;43;sea;true;ocean;0
7919;10;22;61;sea;false;ocean;0
7920;23;32;8;sea;false;ocean;0
7921;2;30;30;sea;true;ocean;0
7922;17;6;56;sea;false;ocean;0
7923;24;9;50;sea;false;ocean;0
7924;4;38;21;sea;false;ocean;0
7925;73;8;5;sea;false;ocean;0
7926;33;30;17;sea;false;ocean;0
7927;35;16;29;sea;false;ocean;0
7928;6;44;24;sea;false;ocean;0
7929;11;13;42;sea;true;ocean;0
7930;29;0;53;sea;true;ocean;0
7931;4;13;45;sea;false;ocean;0
7932;52;10;3;sea;false;ocean;0
7933;13;38;39;sea;true;ocean;0
7934;6;39;39;sea;false;ocean;0
7935;14;13;63;sea;false;ocean;0
7936;12;24;63;sea;false;ocean;0
7937;28;15;47;sea;false;ocean;0
7938;64;6;4;sea;false;ocean;0
7939;36;21;5;sea;false;ocean;0
7940;8;16;23;sea;false;ocean;0
7941;22;19;44;sea;false;ocean;0
7942;1;39;26;sea;false;ocean;0
7943;21;21;56;sea;true;ocean;0
7944;3;38;50;sea;false;ocean;0
7945;53;4;29;sea;false;ocean;0
7946;21;38;10;sea;false;ocean;0
7947;41;16;23;sea;false;ocean;0
7948;26;5;5;sea;false;ocean;0
7949;35;7;14;sea;false;ocean;0
7950;2;53;37;sea;false;ocean;0
7951;24;56;19;sea;false;ocean;0
7952;60;2;36;sea;false;ocean;0
7953;1;78;8;sea;false;ocean;0
7954;21;1;53;sea;true;ocean;0
7955;67;0;23;sea;false;ocean;0
7956;22;34;30;sea;false;ocean;0
7957;15;51;30;sea;false;ocean;0
7958;10;47;10;sea;false;ocean;0
7959;1;67;26;sea;false;ocean;0
7960;6;59;25;sea;false;ocean;0
7961;1;9;48;sea;true;ocean;0
7962;8;45;20;sea;false;ocean;0
7963;49;27;21;sea;false;ocean;0
7964;35;0;37;sea;false;ocean;0
7965;35;4;6;sea;false;ocean;0
7966;5;54;19;sea;false;ocean;0
7967;0;16;48;sea;true;ocean;0
7968;25;4;29;sea;false;ocean;0
7969;39;10;37;sea;true;ocean;0
7970;12;82;3;sea;true;ocean;0
7971;6;6;82;sea;false;ocean;0
7972;0;14;20;sea;true;ocean;0
7973;9;17;46;sea;false;ocean;0
7974;32;32;33;sea;false;ocean;0
7975;30;6;15;sea;false;ocean;0
7976;20;2;49;sea;false;ocean;0
7977;1;2;60;sea;false;ocean;0
7978;13;23;63;sea;false;ocean;0
7979;22;8;34;sea;false;ocean;0
7980;43;53;0;sea;false;ocean;0
7981;12;52;7;sea;false;ocean;0
7982;7;65;9;sea;false;ocean;0
7983;7;13;59;sea;false;ocean;0
7984;3;38;1;sea;false;ocean;0
7985;28;24;3;sea;false;ocean;0
7986;23;10;46;sea;false;ocean;0
7987;23;2;41;sea;false;ocean;0
7988;6;37;44;sea;false;ocean;0
7989;33;47;8;sea;false;ocean;0
7990;19;66;0;sea;false;ocean;0
7991;23;32;6;sea;false;ocean;0
7992;4;76;19;sea;false;ocean;0
7993;11;11;27;sea;false;ocean;0
7994;18;10;47;sea;false;ocean;0
7995;40;50;3;sea;false;ocean;0
7996;45;37;11;sea;false;ocean;0
7997;0;10;16;sea;true;ocean;0
7998;39;11;47;sea;false;ocean;0
7999;15;55;3;sea;false;ocean;0
8000;4;28;34;sea;false;ocean;0
8001;15;28;41;sea;false;ocean;0
8002;26;46;5;sea;false;ocean;0
8003;26;56;12;sea;false;ocean;0
8004;7;14;68;sea;false;ocean;0
8005;41;14;40;sea;false;ocean;0
8006;10;33;49;sea;false;ocean;0
8007;50;6;4;sea;false;ocean;0
8008;4;81;5;sea;false;ocean;0
8009;0;16;58;sea;false;ocean;0
8010;15;50;33;sea;false;ocean;0
8011;7;78;12;sea;false;ocean;0
8012;6;56;11;sea;false;ocean;0
8013;22;46;3;sea;false;ocean;0
8014;58;32;4;sea;false;ocean;0
8015;27;42;29;sea;false;ocean;0
8016;38;32;3;sea;false;ocean;0
8017;20;14;44;sea;false;ocean;0
8018;36;12;44;sea;false;ocean;0
8019;0;8;19;sea;false;ocean;0
8020;48;11;1;sea;false;ocean;0
8021;18;2;59;sea;true;ocean;0
8022;5;43;38;sea;false;ocean;0
8023;38;15;34;sea;false;ocean;0
8024;8;27;9;sea;false;ocean;0
8025;5;41;38;sea;false;ocean;0
8026;20;27;20;sea;false;ocean;0
8027;24;25;47;sea;false;ocean;0
8028;12;30;46;sea;false;ocean;0
8029;15;1;5;sea;false;ocean;0
8030;3;40;32;sea;true;ocean;0
8031;71;16;7;sea;false;ocean;0
8032;12;8;22;sea;false;ocean;0
8033;4;39;33;sea;false;ocean;0
8034;19;36;9;sea;false;ocean;0
8035;7;71;11;sea;false;ocean;0
8036;33;1;26;sea;false;ocean;0
8037;28;8;37;sea;false;ocean;0
8038;7;50;39;sea;false;ocean;0
8039;0;55;10;sea;true;ocean;0
8040;23;15;56;sea;false;ocean;0
8041;48;13;7;sea;false;ocean;0
8042;19;21;10;sea;false;ocean;0
8043;2;38;8;sea;false;ocean;0
8044;78;2;5;sea;false;ocean;0
8045;9;32;37;sea;false;ocean;0
8046;25;28;9;sea;true;ocean;0
8047;9;8;35;sea;false;ocean;0
8048;56;3;17;sea;false;ocean;0
8049;35;1;38;sea;false;ocean;0
8050;3;17;39;sea;false;ocean;0
8051;35;9;50;sea;false;ocean;0
8052;7;13;38;sea;false;ocean;0
8053;49;32;3;sea;false;ocean;0
8054;26;15;45;sea;false;ocean;0
8055;6;4;21;sea;false;ocean;0
8056;53;18;0;sea;false;ocean;0
8057;0;0;86;sea;false;ocean;0
8058;0;22;57;sea;true;ocean;0
8059;17;18;54;sea;false;ocean;0
8060;10;22;63;sea;false;ocean;0
8061;66;16;13;sea;false;ocean;0
8062;10;8;56;sea;false;ocean;0
8063;1;31;29;sea;false;ocean;0
8064;11;26;53;sea;false;ocean;0
8065;19;19;12;sea;false;ocean;0
8066;60;30;7;sea;true;ocean;0
8067;73;9;16;sea;false;ocean;0
8068;27;8;20;sea;false;ocean;0
8069;11;27;33;sea;false;ocean;0
8070;19;2;5;sea;true;ocean;0
8071;44;36;19;sea;false;ocean;0
8072;34;44;13;sea;false;ocean;0
8073;7;32;15;sea;false;ocean;0
8074;27;3;25;sea;false;ocean;0
8075;28;53;13;sea;false;ocean;0
8076;22;43;24;sea;true;ocean;0
8077;30;8;31;sea;false;ocean;0
8078;4;49;18;sea;false;ocean;0
8079;27;10;59;sea;false;ocean;0
8080;8;25;20;sea;false;ocean;0
8081;9;26;55;sea;false;ocean;0
8082;13;12;68;sea;false;ocean;0
8083;49;5;44;sea;false;ocean;0
8084;42;13;44;sea;false;ocean;0
8085;10;78;3;sea;false;ocean;0
8086;21;28;45;sea;false;ocean;0
8087;39;2;16;sea;false;ocean;0
8088;10;5;23;sea;false;ocean;0
8089;2;90;0;sea;false;ocean;0
8090;27;32;5;sea;false;ocean;0
8091;14;1;74;sea;false;ocean;0
8092;6;16;48;sea;false;ocean;0
8093;4;36;39;sea;false;ocean;0
8094;13;19;45;sea;false;ocean;0
8095;14;33;12;sea;false;ocean;0
8096;57;10;27;sea;false;ocean;0
8097;53;16;0;sea;false;ocean;0
8098;28;31;5;sea;true;ocean;0
8099;21;44;18;sea;true;ocean;0
8100;58;18;12;sea;false;ocean;0
8101;2;3;37;sea;false;ocean;0
8102;20;28;17;sea;false;ocean;0
8103;23;33;23;sea;false;ocean;0
8104;58;7;29;sea;false;ocean;0
8105;10;65;8;sea;false;ocean;0
8106;13;5;59;sea;true;ocean;0
8107;46;16;4;sea;false;ocean;0
8108;36;28;20;sea;false;ocean;0
8109;35;13;2;sea;false;ocean;0
8110;19;4;56;sea;true;ocean;0
8111;1;7;14;sea;false;ocean;0
8112;9;20;12;sea;false;ocean;0
8113;19;38;16;sea;false;ocean;0
8114;3;8;77;sea;false;ocean;0
8115;22;47;5;sea;false;ocean;0
8116;42;2;40;sea;false;ocean;0
8117;6;23;18;sea;false;ocean;0
8118;30;53;2;sea;false;ocean;0
8119;17;22;4;sea;false;ocean;0
8120;42;7;12;sea;false;ocean;0
8121;27;23;38;sea;false;ocean;0
8122;57;27;4;sea;false;ocean;0
8123;3;11;81;sea;false;ocean;0
8124;55;11;28;sea;false;ocean;0
8125;71;16;11;sea;false;ocean;0
8126;1;19;8;sea;false;ocean;0
8127;25;1;10;sea;false;ocean;0
8128;0;53;45;sea;false;ocean;0
8129;18;1;21;sea;false;ocean;0
8130;21;28;21;sea;false;ocean;0
8131;21;75;3;sea;false;ocean;0
8132;27;27;17;sea;false;ocean;0
8133;5;36;22;sea;false;ocean;0
8134;29;29;20;sea;true;ocean;0
8135;30;20;34;sea;false;ocean;0
8136;13;45;40;sea;false;ocean;0
8137;22;5;38;sea;false;ocean;0
8138;60;15;14;sea;false;ocean;0
8139;33;50;9;sea;false;ocean;0
8140;50;15;19;sea;false;ocean;0
8141;14;28;52;sea;true;ocean;0
8142;4;72;15;sea;false;ocean;0
8143;7;8;19;sea;false;ocean;0
8144;15;8;29;sea;false;ocean;0
8145;57;7;2;sea;false;ocean;0
8146;65;18;11;sea;false;ocean;0
8147;42;9;45;sea;false;ocean;0
8148;27;27;23;sea;false;ocean;0
8149;24;18;17;sea;false;ocean;0
8150;88;8;3;sea;false;ocean;0
8151;10;4;46;sea;false;ocean;0
8152;0;50;46;sea;true;ocean;0
8153;27;16;34;sea;false;ocean;0
8154;12;8;76;sea;false;ocean;0
8155;61;22;14;sea;true;ocean;0
8156;19;32;25;sea;false;ocean;0
8157;22;19;10;sea;true;ocean;0
8158;21;34;11;sea;false;ocean;0
8159;25;22;51;sea;false;ocean;0
8160;18;34;14;sea;false;ocean;0
8161;49;24;19;sea;false;ocean;0
8162;10;14;66;sea;false;ocean;0
8163;42;35;14;sea;false;ocean;0
8164;60;12;24;sea;true;ocean;0
8165;4;18;9;sea;false;ocean;0
8166;32;13;37;sea;false;ocean;0
8167;25;29;21;sea;false;ocean;0
8168;8;52;3;sea;false;ocean;0
8169;66;21;9;sea;false;ocean;0
8170;51;4;24;sea;false;ocean;0
8171;27;53;9;sea;false;ocean;0
8172;34;16;5;sea;false;ocean;0
8173;1;31;54;sea;false;ocean;0
8174;9;19;48;sea;false;ocean;0
8175;14;54;1;sea;false;ocean;0
8176;7;28;43;sea;false;ocean;0
8177;8;70;18;sea;false;ocean;0
8178;34;42;16;sea;false;ocean;0
8179;26;22;43;sea;false;ocean;0
8180;2;4;93;sea;false;ocean;0
8181;11;9;78;sea;false;ocean;0
8182;33;23;27;sea;false;ocean;0
8183;8;1;15;sea;false;ocean;0
8184;17;39;42;sea;true;ocean;0
8185;13;35;7;sea;false;ocean;0
8186;13;17;1;sea;false;ocean;0
8187;8;1;30;sea;true;ocean;0
8188;24;40;21;sea;false;ocean;0
8189;24;4;47;sea;true;ocean;0
8190;39;23;1;sea;true;ocean;0
8191;35;2;59;sea;false;ocean;0
8192;65;10;0;sea;false;ocean;0
8193;48;14;18;sea;false;ocean;0
8194;2;56;36;sea;false;ocean;0
8195;33;32;7;sea;false;ocean;0
8196;16;26;57;sea;false;ocean;0
8197;9;10;74;sea;true;ocean;0
8198;38;6;55;sea;false;ocean;0
8199;21;17;50;sea;false;ocean;0
8200;12;51;15;sea;false;ocean;0
8201;11;81;1;sea;false;ocean;0
8202;2;20;35;sea;false;ocean;0
8203;26;9;12;sea;false;ocean;0
8204;14;12;42;sea;false;ocean;0
8205;23;42;23;sea;false;ocean;0
8206;23;14;34;sea;false;ocean;0
8207;3;15;44;sea;true;ocean;0
8208;34;0;44;sea;false;ocean;0
8209;1;20;7;sea;false;ocean;0
8210;10;6;1;sea;false;ocean;0
8211;44;3;23;sea;false;ocean;0
8212;14;12;73;sea;false;ocean;0
8213;84;8;6;sea;false;ocean;0
8214;72;9;6;sea;false;ocean;0
8215;6;83;4;sea;false;ocean;0
8216;38;15;32;sea;false;ocean;0
8217;26;6;10;sea;false;ocean;0
8218;6;8;23;sea;false;ocean;0
8219;47;19;4;sea;false;ocean;0
8220;1;84;4;sea;false;ocean;0
8221;20;9;17;sea;false;ocean;0
8222;38;45;16;sea;false;ocean;0
8223;7;42;23;sea;false;ocean;0
8224;52;40;2;sea;false;ocean;0
8225;13;22;14;sea;false;ocean;0
8226;13;18;11;sea;false;ocean;0
8227;23;66;0;sea;false;ocean;0
8228;3;33;10;sea;false;ocean;0
8229;19;29;46;sea;false;ocean;0
8230;2;43;13;sea;false;ocean;0
8231;41;15;7;sea;false;ocean;0
8232;29;27;35;sea;false;ocean;0
8233;45;8;36;sea;false;ocean;0
8234;6;30;4;sea;false;ocean;0
8235;61;21;11;land;false;plains;3
8236;37;10;9;sea;false;ocean;0
8237;6;52;20;sea;false;ocean;0
8238;12;0;18;sea;false;ocean;0
8239;8;86;3;sea;false;ocean;0
8240;18;6;47;sea;false;ocean;0
8241;19;69;10;sea;false;ocean;0
8242;25;23;23;sea;false;ocean;0
8243;21;20;35;sea;false;ocean;0
8244;46;28;2;sea;false;ocean;0
8245;16;19;53;sea;false;ocean;0
8246;12;2;71;sea;false;ocean;0
8247;6;85;5;sea;false;ocean;0
8248;35;15;18;sea;false;ocean;0
8249;44;7;35;sea;false;ocean;0
8250;15;22;17;sea;false;ocean;0
8251;49;9;36;sea;false;ocean;0
8252;22;31;14;sea;false;ocean;0
8253;35;5;15;sea;false;ocean;0
8254;36;11;22;sea;false;ocean;0
8255;51;20;22;sea;false;ocean;0
8256;5;3;11;sea;false;ocean;0
8257;13;23;45;sea;false;ocean;0
8258;16;29;0;sea;false;ocean;0
8259;21;31;19;sea;false;ocean;0
8260;29;57;9;sea;false;ocean;0
8261;50;41;0;sea;false;ocean;0
8262;46;17;14;sea;false;ocean;0
8263;15;11;5;sea;false;ocean;0
8264;42;14;7;sea;false;ocean;0
8265;1;14;57;sea;false;ocean;0
8266;22;53;15;sea;false;ocean;0
8267;42;37;17;sea;false;ocean;0
8268;11;64;15;sea;false;ocean;0
8269;25;23;26;sea;false;ocean;0
8270;6;18;54;sea;false;ocean;0
8271;51;2;28;sea;false;ocean;0
8272;26;6;60;sea;false;ocean;0
8273;19;56;5;sea;false;ocean;0
8274;29;42;4;sea;false;ocean;0
8275;11;39;2;sea;false;ocean;0
8276;39;24;10;sea;false;ocean;0
8277;8;35;13;sea;false;ocean;0
8278;40;47;1;sea;false;ocean;0
8279;6;51;32;sea;false;ocean;0
8280;15;4;31;sea;true;ocean;0
8281;4;20;53;sea;false;ocean;0
8282;47;13;20;sea;false;ocean;0
8283;30;22;6;sea;false;ocean;0
8284;10;7;72;sea;false;ocean;0
8285;26;42;30;sea;false;ocean;0
8286;3;40;45;sea;false;ocean;0
8287;4;44;42;sea;false;ocean;0
8288;42;21;3;sea;false;ocean;0
8289;40;10;13;sea;false;ocean;0
8290;37;29;19;sea;false;ocean;0
8291;59;32;2;sea;false;ocean;0
8292;3;56;10;sea;false;ocean;0
8293;18;44;7;sea;false;ocean;0
8294;9;45;20;sea;false;ocean;0
8295;50;14;14;sea;false;ocean;0
8296;36;13;44;sea;true;ocean;0
8297;64;22;9;sea;false;ocean;0
8298;30;12;15;sea;false;ocean;0
8299;6;21;63;sea;false;ocean;0
8300;11;8;46;sea;true;ocean;0
8301;13;16;26;sea;false;ocean;0
8302;24;8;2;sea;false;ocean;0
8303;11;42;34;sea;false;ocean;0
8304;17;7;2;sea;false;ocean;0
8305;12;6;71;sea;false;ocean;0
8306;10;31;34;sea;false;ocean;0
8307;11;15;18;sea;false;ocean;0
8308;24;51;3;sea;false;ocean;0
8309;18;28;5;sea;false;ocean;0
8310;50;47;0;sea;false;ocean;0
8311;30;5;30;sea;false;ocean;0
8312;12;12;48;sea;false;ocean;0
8313;4;23;20;sea;false;ocean;0
8314;0;75;20;sea;false;ocean;0
8315;22;12;56;sea;true;ocean;0
8316;7;1;0;sea;true;ocean;0
8317;1;54;7;sea;false;ocean;0
8318;48;30;0;sea;true;ocean;0
8319;16;70;1;sea;false;ocean;0
8320;52;2;37;sea;false;ocean;0
8321;37;38;3;sea;false;ocean;0
8322;0;53;19;sea;false;ocean;0
8323;6;37;36;sea;false;ocean;0
8324;36;1;58;sea;false;ocean;0
8325;24;18;5;sea;false;ocean;0
8326;68;14;15;sea;false;ocean;0
8327;53;3;43;sea;false;ocean;0
8328;40;43;3;sea;false;ocean;0
8329;24;28;4;sea;false;ocean;0
8330;3;27;29;sea;false;ocean;0
8331;8;36;34;sea;false;ocean;0
8332;5;14;32;sea;false;ocean;0
8333;58;10;27;sea;false;ocean;0
8334;61;23;6;sea;false;ocean;0
8335;0;54;41;sea;false;ocean;0
8336;68;4;17;sea;false;ocean;0
8337;66;12;6;sea;false;ocean;0
8338;12;69;3;sea;true;ocean;0
8339;6;8;54;sea;false;ocean;0
8340;61;24;6;sea;false;ocean;0
8341;51;5;41;sea;true;ocean;0
8342;29;17;17;sea;false;ocean;0
8343;18;32;45;sea;false;ocean;0
8344;18;21;41;sea;true;ocean;0
8345;23;40;27;sea;false;ocean;0
8346;3;43;32;sea;false;ocean;0
8347;3;40;50;sea;false;ocean;0
8348;73;10;9;sea;false;ocean;0
8349;38;35;9;sea;false;ocean;0
8350;1;9;63;sea;false;ocean;0
8351;35;14;36;sea;false;ocean;0
8352;21;18;42;sea;false;ocean;0
8353;5;40;36;sea;false;ocean;0
8354;19;22;1;sea;false;ocean;0
8355;41;30;24;sea;false;ocean;0
8356;39;44;15;sea;false;ocean;0
8357;11;19;56;sea;false;ocean;0
8358;33;54;11;sea;false;ocean;0
8359;24;0;74;sea;true;ocean;0
8360;21;1;61;sea;false;ocean;0
8361;37;3;35;sea;false;ocean;0
8362;10;12;62;sea;false;ocean;0
8363;1;24;40;sea;false;ocean;0
8364;3;30;15;sea;false;ocean;0
8365;16;0;80;sea;false;ocean;0
8366;29;7;2;sea;false;ocean;0
8367;54;21;12;sea;false;ocean;0
8368;10;15;45;sea;false;ocean;0
8369;47;6;27;sea;false;ocean;0
8370;25;2;6;sea;true;ocean;0
8371;40;11;27;sea;false;ocean;0
8372;40;17;27;sea;false;ocean;0
8373;18;37;36;sea;true;ocean;0
8374;9;22;47;sea;false;ocean;0
8375;41;11;37;sea;false;ocean;0
8376;27;8;46;sea;false;ocean;0
8377;9;30;9;sea;false;ocean;0
8378;7;58;0;sea;true;ocean;0
8379;4;73;8;sea;false;ocean;0
8380;11;3;1;sea;true;ocean;0
8381;6;19;29;sea;false;ocean;0
8382;34;8;16;sea;false;ocean;0
8383;25;18;32;sea;false;ocean;0
8384;29;15;10;sea;false;ocean;0
8385;40;20;34;sea;false;ocean;0
8386;10;52;19;sea;false;ocean;0
8387;27;9;9;sea;false;ocean;0
8388;13;24;51;sea;false;ocean;0
8389;24;61;13;sea;false;ocean;0
8390;66;8;20;sea;false;ocean;0
8391;75;15;1;sea;false;ocean;0
8392;18;18;24;sea;false;ocean;0
8393;15;31;9;sea;false;ocean;0
8394;51;18;24;sea;false;ocean;0
8395;20;28;49;sea;true;ocean;0
8396;89;0;4;sea;false;ocean;0
8397;18;27;27;sea;false;ocean;0
8398;8;10;18;sea;false;ocean;0
8399;37;45;11;sea;false;ocean;0
8400;5;10;62;sea;false;ocean;0
8401;38;8;33;sea;false;ocean;0
8402;28;53;11;sea;false;ocean;0
8403;24;32;31;sea;true;ocean;0
8404;10;0;44;sea;true;ocean;0
8405;24;22;24;sea;true;ocean;0
8406;3;81;14;sea;false;ocean;0
8407;1;35;24;sea;false;ocean;0
8408;56;25;11;sea;false;ocean;0
8409;41;33;23;sea;false;ocean;0
8410;70;19;6;sea;false;ocean;0
8411;46;27;21;sea;false;ocean;0
8412;1;60;24;sea;false;ocean;0
